system:time_start,ppt
22-Sep-10,0
23-Sep-10,0
24-Sep-10,5.095
25-Sep-10,0
26-Sep-10,0
27-Sep-10,0.563
28-Sep-10,4.206
29-Sep-10,7.111
30-Sep-10,0
1-Oct-10,1.214
2-Oct-10,21.238
3-Oct-10,0
4-Oct-10,0.139
5-Oct-10,0
6-Oct-10,0
7-Oct-10,40.804
8-Oct-10,0.001
9-Oct-10,0
10-Oct-10,0
11-Oct-10,0
12-Oct-10,0
13-Oct-10,0
14-Oct-10,0
15-Oct-10,52.679
16-Oct-10,39.737
17-Oct-10,0
18-Oct-10,0
19-Oct-10,0
20-Oct-10,0
21-Oct-10,0
22-Oct-10,2.647
23-Oct-10,0
24-Oct-10,0
25-Oct-10,1.161
26-Oct-10,8.32
27-Oct-10,3.303
28-Oct-10,18.546
29-Oct-10,0
30-Oct-10,0.511
31-Oct-10,0.089
1-Nov-10,0
2-Nov-10,0
3-Nov-10,0
4-Nov-10,0
5-Nov-10,42.899
6-Nov-10,2.884
7-Nov-10,0
8-Nov-10,26.678
9-Nov-10,3.226
10-Nov-10,5.676
11-Nov-10,0
12-Nov-10,0
13-Nov-10,0
14-Nov-10,0
15-Nov-10,0
16-Nov-10,0
17-Nov-10,15.75
18-Nov-10,21.113
19-Nov-10,0
20-Nov-10,0
21-Nov-10,0
22-Nov-10,0
23-Nov-10,3.805
24-Nov-10,0.264
25-Nov-10,0
26-Nov-10,3.042
27-Nov-10,3.876
28-Nov-10,0
29-Nov-10,0
30-Nov-10,0
1-Dec-10,0.513
2-Dec-10,29.805
3-Dec-10,0
4-Dec-10,4.455
5-Dec-10,0.005
6-Dec-10,0
7-Dec-10,0.003
8-Dec-10,0
9-Dec-10,0
10-Dec-10,0
11-Dec-10,0
12-Dec-10,0
13-Dec-10,56.899
14-Dec-10,9.776
15-Dec-10,0.095
16-Dec-10,0
17-Dec-10,0
18-Dec-10,0
19-Dec-10,0
20-Dec-10,0
21-Dec-10,3.572
22-Dec-10,0.385
23-Dec-10,7.417
24-Dec-10,0.67
25-Dec-10,0
26-Dec-10,0
27-Dec-10,15.45
28-Dec-10,3.088
29-Dec-10,0
30-Dec-10,0
1-Jan-11,0
2-Jan-11,0
3-Jan-11,1.529
4-Jan-11,0
5-Jan-11,0
6-Jan-11,0
7-Jan-11,0
8-Jan-11,0
9-Jan-11,0.773
10-Jan-11,0
11-Jan-11,0
12-Jan-11,3.037
13-Jan-11,24.598
14-Jan-11,0
15-Jan-11,0
16-Jan-11,0
17-Jan-11,0
18-Jan-11,0
19-Jan-11,19.345
20-Jan-11,3.423
21-Jan-11,3.263
22-Jan-11,7.846
23-Jan-11,0
24-Jan-11,0
25-Jan-11,0.565
