system:time_start,ppt
23-Oct-08,0.114
24-Oct-08,0
25-Oct-08,0.003
26-Oct-08,42.225
27-Oct-08,0.437
28-Oct-08,0
29-Oct-08,9.596
30-Oct-08,0
31-Oct-08,0
1-Nov-08,0
2-Nov-08,0
3-Nov-08,0
4-Nov-08,0
5-Nov-08,0
6-Nov-08,0
7-Nov-08,13.439
8-Nov-08,0.668
9-Nov-08,6.748
10-Nov-08,0
11-Nov-08,0.054
12-Nov-08,0
13-Nov-08,0
14-Nov-08,10.058
15-Nov-08,14.032
16-Nov-08,19.904
17-Nov-08,1.243
18-Nov-08,0
19-Nov-08,0
20-Nov-08,0
21-Nov-08,0
22-Nov-08,0
23-Nov-08,0
24-Nov-08,0
25-Nov-08,11.489
26-Nov-08,75.091
27-Nov-08,0
28-Nov-08,0
29-Nov-08,5.063
30-Nov-08,0
1-Dec-08,15.62
2-Dec-08,0.837
3-Dec-08,0
4-Dec-08,0
5-Dec-08,0
6-Dec-08,0
7-Dec-08,0
8-Dec-08,1.303
9-Dec-08,0
10-Dec-08,5.027
11-Dec-08,5.084
12-Dec-08,39.046
13-Dec-08,13.435
14-Dec-08,0
15-Dec-08,0
16-Dec-08,0.513
17-Dec-08,4.499
18-Dec-08,3.139
19-Dec-08,0
20-Dec-08,8.462
21-Dec-08,0
22-Dec-08,20.029
23-Dec-08,0
24-Dec-08,0.002
25-Dec-08,6.434
26-Dec-08,0
27-Dec-08,0.008
28-Dec-08,2.073
29-Dec-08,0
30-Dec-08,0.82
1-Jan-09,0.499
2-Jan-09,0
3-Jan-09,0
4-Jan-09,0
5-Jan-09,0.862
6-Jan-09,0
7-Jan-09,4.721
8-Jan-09,9.2
9-Jan-09,0.005
10-Jan-09,0
11-Jan-09,6.034
12-Jan-09,4.366
13-Jan-09,0.261
14-Jan-09,0
15-Jan-09,0
16-Jan-09,0
17-Jan-09,0
18-Jan-09,7.381
19-Jan-09,18.867
20-Jan-09,0
21-Jan-09,0
22-Jan-09,0
23-Jan-09,0
24-Jan-09,0
25-Jan-09,0
26-Jan-09,0
27-Jan-09,0
28-Jan-09,0
29-Jan-09,28.307
30-Jan-09,0
31-Jan-09,0
1-Feb-09,0
2-Feb-09,0
3-Feb-09,0
4-Feb-09,0.5
5-Feb-09,0
6-Feb-09,0
7-Feb-09,0
8-Feb-09,0
9-Feb-09,0
10-Feb-09,0
11-Feb-09,0.753
12-Feb-09,10.295
13-Feb-09,3.482
14-Feb-09,0
15-Feb-09,0
16-Feb-09,0
17-Feb-09,0
18-Feb-09,0.8
19-Feb-09,17.218
20-Feb-09,8.969
21-Feb-09,0
22-Feb-09,0
23-Feb-09,30.775
24-Feb-09,0
25-Feb-09,0
26-Feb-09,0
27-Feb-09,0.983
28-Feb-09,4.901
1-Mar-09,0
2-Mar-09,11.895
3-Mar-09,7.874
4-Mar-09,0
5-Mar-09,0
6-Mar-09,0.013
7-Mar-09,0.58
8-Mar-09,9.67
9-Mar-09,0.348
10-Mar-09,5.14
11-Mar-09,4.084
12-Mar-09,12.576
13-Mar-09,0
14-Mar-09,0
15-Mar-09,0
16-Mar-09,0
