system:time_start,LST_Day_1km
2-Sep-08,"14,541.44"
3-Sep-08,"14,680.59"
4-Sep-08,"14,703.17"
5-Sep-08,"14,695.50"
6-Sep-08,
7-Sep-08,"14,647.72"
8-Sep-08,
9-Sep-08,
10-Sep-08,"14,509.59"
11-Sep-08,"14,409.02"
12-Sep-08,
13-Sep-08,"14,558.32"
14-Sep-08,
15-Sep-08,"14,695.59"
16-Sep-08,
17-Sep-08,"14,544.31"
18-Sep-08,"14,434.28"
19-Sep-08,"14,381.68"
20-Sep-08,"14,405.98"
21-Sep-08,"14,579.65"
22-Sep-08,"14,436.38"
23-Sep-08,"14,411.41"
24-Sep-08,"14,512.41"
25-Sep-08,"14,149.31"
26-Sep-08,
27-Sep-08,
28-Sep-08,
29-Sep-08,
1-Oct-08,
2-Oct-08,
3-Oct-08,"14,244.50"
4-Oct-08,"14,262.83"
5-Oct-08,"14,373.18"
6-Oct-08,"14,112.27"
7-Oct-08,"14,361.03"
8-Oct-08,"14,346.17"
9-Oct-08,"14,378.07"
10-Oct-08,"14,485.07"
11-Oct-08,"14,394.54"
12-Oct-08,"14,384.80"
13-Oct-08,
14-Oct-08,
15-Oct-08,"14,143.46"
16-Oct-08,
17-Oct-08,"14,294.64"
18-Oct-08,"14,157.75"
19-Oct-08,
20-Oct-08,"14,197.84"
21-Oct-08,
22-Oct-08,
23-Oct-08,
24-Oct-08,"14,218.53"
25-Oct-08,"14,031.02"
26-Oct-08,
27-Oct-08,"14,259.93"
28-Oct-08,
29-Oct-08,"13,831.97"
30-Oct-08,"13,898.57"
31-Oct-08,"14,081.60"
1-Nov-08,"13,724.73"
2-Nov-08,"13,986.48"
3-Nov-08,"13,928.39"
4-Nov-08,"14,223.21"
5-Nov-08,
6-Nov-08,
7-Nov-08,
8-Nov-08,
9-Nov-08,"13,966"
10-Nov-08,
11-Nov-08,"13,950.70"
12-Nov-08,"13,969.92"
13-Nov-08,"13,999.55"
14-Nov-08,
15-Nov-08,
16-Nov-08,
17-Nov-08,"14,013.49"
18-Nov-08,"13,894.81"
19-Nov-08,"13,739.80"
20-Nov-08,"13,670.16"
21-Nov-08,"13,723.97"
22-Nov-08,"13,401.62"
23-Nov-08,"13,661.38"
24-Nov-08,"13,753.27"
25-Nov-08,
26-Nov-08,"13,760.06"
27-Nov-08,
28-Nov-08,
29-Nov-08,"13,867.37"
30-Nov-08,
1-Dec-08,
2-Dec-08,"13,940.89"
3-Dec-08,"13,840.55"
4-Dec-08,
5-Dec-08,"13,530.14"
6-Dec-08,"13,542.36"
7-Dec-08,
8-Dec-08,"13,411.34"
9-Dec-08,
10-Dec-08,
11-Dec-08,
12-Dec-08,
13-Dec-08,"13,551.64"
14-Dec-08,
15-Dec-08,"13,776.02"
16-Dec-08,
17-Dec-08,
18-Dec-08,
19-Dec-08,
20-Dec-08,
23-Dec-08,
24-Dec-08,
25-Dec-08,"13,765.48"
26-Dec-08,"13,505.06"
27-Dec-08,
28-Dec-08,
29-Dec-08,"13,800.71"
30-Dec-08,"13,553.53"
31-Dec-08,
1-Jan-09,"13,342.72"
2-Jan-09,
3-Jan-09,
4-Jan-09,"13,500.92"
5-Jan-09,
6-Jan-09,"13,563.31"
7-Jan-09,
8-Jan-09,"13,518.80"
9-Jan-09,"13,394.66"
10-Jan-09,"13,472.34"
11-Jan-09,
12-Jan-09,"13,170.26"
13-Jan-09,
14-Jan-09,"13,265.66"
15-Jan-09,"13,079.67"
16-Jan-09,"13,101.34"
17-Jan-09,"13,238.58"
18-Jan-09,
19-Jan-09,
20-Jan-09,
21-Jan-09,"13,236.28"
22-Jan-09,
23-Jan-09,
24-Jan-09,"13,499.33"
25-Jan-09,"13,201.14"
26-Jan-09,"13,165.09"
27-Jan-09,"13,318.79"
28-Jan-09,
29-Jan-09,"13,497.21"
30-Jan-09,
31-Jan-09,"13,314.86"
1-Feb-09,
2-Feb-09,"13,547.42"
3-Feb-09,
4-Feb-09,"13,213"
5-Feb-09,"13,100.93"
6-Feb-09,"13,222.06"
7-Feb-09,
8-Feb-09,"13,746.97"
9-Feb-09,"13,451.69"
10-Feb-09,
11-Feb-09,"13,618.68"
12-Feb-09,
13-Feb-09,
14-Feb-09,"13,601.99"
15-Feb-09,"13,397.78"
16-Feb-09,
17-Feb-09,"13,612.70"
18-Feb-09,"13,629.47"
19-Feb-09,
20-Feb-09,"13,489.78"
21-Feb-09,"13,546.57"
22-Feb-09,
23-Feb-09,
24-Feb-09,"13,471.31"
25-Feb-09,"13,237.38"
26-Feb-09,
27-Feb-09,
28-Feb-09,"13,690.20"
1-Mar-09,
2-Mar-09,
3-Mar-09,"13,462.70"
4-Mar-09,"13,419.39"
5-Mar-09,"13,568.66"
6-Mar-09,
7-Mar-09,"13,942.52"
8-Mar-09,"13,795.22"
9-Mar-09,
10-Mar-09,"13,654.51"
11-Mar-09,
12-Mar-09,"13,675.88"
13-Mar-09,"13,542.22"
14-Mar-09,"13,794.74"
15-Mar-09,"13,950.54"
16-Mar-09,"13,809.17"
17-Mar-09,"13,846.71"
18-Mar-09,
19-Mar-09,
20-Mar-09,"13,727.32"
21-Mar-09,"13,830.20"
22-Mar-09,"13,828.19"
23-Mar-09,"13,664.14"
24-Mar-09,"13,559.08"
25-Mar-09,"13,940.44"
26-Mar-09,"13,811.67"
27-Mar-09,
28-Mar-09,
29-Mar-09,
30-Mar-09,
31-Mar-09,"13,996.21"
1-Apr-09,
2-Apr-09,
3-Apr-09,
4-Apr-09,"14,059.04"
5-Apr-09,"13,783.14"
6-Apr-09,
7-Apr-09,
8-Apr-09,
9-Apr-09,"14,104.01"
10-Apr-09,"14,240.12"
11-Apr-09,
12-Apr-09,"13,983.57"
13-Apr-09,"14,118.94"
14-Apr-09,"14,078.44"
15-Apr-09,"14,326.86"
16-Apr-09,"14,229.37"
17-Apr-09,"14,374.22"
18-Apr-09,
19-Apr-09,"14,218.91"
20-Apr-09,"14,063.52"
21-Apr-09,
22-Apr-09,
23-Apr-09,
24-Apr-09,"14,398.27"
25-Apr-09,"14,332.25"
26-Apr-09,
27-Apr-09,"14,220.28"
28-Apr-09,
29-Apr-09,"14,430.43"
30-Apr-09,"14,281.06"
1-May-09,
2-May-09,
3-May-09,
4-May-09,"13,796.39"
5-May-09,
6-May-09,
7-May-09,
8-May-09,"14,473.40"
9-May-09,
10-May-09,
11-May-09,"14,265.71"
12-May-09,"14,395.56"
13-May-09,"14,485.15"
14-May-09,"13,806"
15-May-09,"14,443.22"
16-May-09,"14,127.75"
17-May-09,
18-May-09,
19-May-09,"14,464.06"
20-May-09,
21-May-09,"14,636.17"
22-May-09,"14,766.16"
23-May-09,
24-May-09,
25-May-09,"14,021.36"
26-May-09,"14,282.10"
27-May-09,
28-May-09,
29-May-09,
30-May-09,"14,399.45"
31-May-09,"14,470.78"
1-Jun-09,"14,447.04"
2-Jun-09,"14,577.43"
3-Jun-09,
4-Jun-09,"14,657.83"
5-Jun-09,
6-Jun-09,"14,477.61"
7-Jun-09,"14,685.00"
8-Jun-09,"14,547.53"
9-Jun-09,
10-Jun-09,
11-Jun-09,
12-Jun-09,
13-Jun-09,"14,493.55"
14-Jun-09,
15-Jun-09,
16-Jun-09,"14,663.61"
17-Jun-09,"14,621.21"
18-Jun-09,
19-Jun-09,
20-Jun-09,
21-Jun-09,
22-Jun-09,
23-Jun-09,
24-Jun-09,
25-Jun-09,"14,584.87"
26-Jun-09,"14,568.19"
27-Jun-09,"14,652.72"
28-Jun-09,
29-Jun-09,
1-Jul-09,
2-Jul-09,
3-Jul-09,
4-Jul-09,"14,451.07"
5-Jul-09,"14,424.86"
6-Jul-09,"14,468.99"
7-Jul-09,
8-Jul-09,
9-Jul-09,
10-Jul-09,"14,684.08"
11-Jul-09,"14,638.45"
