system:time_start,tmax
17-Jun-10,20.472
18-Jun-10,25.428
19-Jun-10,28.558
20-Jun-10,27.905
21-Jun-10,28.332
22-Jun-10,27.422
23-Jun-10,25.708
24-Jun-10,26.006
25-Jun-10,26.834
26-Jun-10,25.314
27-Jun-10,23.455
28-Jun-10,24.578
29-Jun-10,25.259
30-Jun-10,23.508
1-Jul-10,21.468
2-Jul-10,23.496
3-Jul-10,26.161
4-Jul-10,29.448
5-Jul-10,30.652
6-Jul-10,32.569
7-Jul-10,30.107
8-Jul-10,26.34
9-Jul-10,26.551
10-Jul-10,26.316
11-Jul-10,26.103
12-Jul-10,25.574
13-Jul-10,26.145
14-Jul-10,24.945
15-Jul-10,26
16-Jul-10,25.722
17-Jul-10,28.023
18-Jul-10,30.102
19-Jul-10,27.684
20-Jul-10,25.818
21-Jul-10,25.767
22-Jul-10,27.023
23-Jul-10,26.679
24-Jul-10,24.838
25-Jul-10,26.455
26-Jul-10,27.013
27-Jul-10,28.148
28-Jul-10,29.556
29-Jul-10,29.451
30-Jul-10,26.345
31-Jul-10,22.963
1-Aug-10,22.969
2-Aug-10,23.71
3-Aug-10,25.511
4-Aug-10,28.566
5-Aug-10,27.528
6-Aug-10,27.016
7-Aug-10,25.752
8-Aug-10,24.558
9-Aug-10,27.845
10-Aug-10,29.357
11-Aug-10,27.954
12-Aug-10,24.825
13-Aug-10,23.701
14-Aug-10,24.822
15-Aug-10,24.445
16-Aug-10,22.463
17-Aug-10,25.118
18-Aug-10,26.706
19-Aug-10,25.876
20-Aug-10,26.011
21-Aug-10,24.012
22-Aug-10,21.873
23-Aug-10,20.796
24-Aug-10,21.5
25-Aug-10,19.76
26-Aug-10,22.683
27-Aug-10,25.022
28-Aug-10,25.51
29-Aug-10,28.896
30-Aug-10,31.002
31-Aug-10,32.02
1-Sep-10,32.015
2-Sep-10,32.467
3-Sep-10,29.841
4-Sep-10,26.884
5-Sep-10,24.192
6-Sep-10,22.532
7-Sep-10,24.046
8-Sep-10,24.681
9-Sep-10,23.561
10-Sep-10,20.376
11-Sep-10,20.45
12-Sep-10,19.011
13-Sep-10,15.74
14-Sep-10,18.689
15-Sep-10,19.403
16-Sep-10,18.262
17-Sep-10,18.519
18-Sep-10,18.221
19-Sep-10,19
20-Sep-10,19.064
21-Sep-10,19.196
22-Sep-10,22.237
23-Sep-10,21.287
24-Sep-10,19.027
25-Sep-10,24.627
26-Sep-10,20.64
27-Sep-10,15.438
28-Sep-10,18.49
29-Sep-10,22.686
30-Sep-10,22.155
1-Oct-10,21.072
2-Oct-10,18.358
3-Oct-10,15.764
4-Oct-10,15.529
5-Oct-10,17.429
6-Oct-10,16.218
7-Oct-10,14.414
8-Oct-10,17.724
9-Oct-10,15.835
10-Oct-10,14.006
11-Oct-10,15.954
12-Oct-10,15.5
13-Oct-10,15.5
14-Oct-10,15
15-Oct-10,13.983
16-Oct-10,12.301
17-Oct-10,14.018
18-Oct-10,14.135
19-Oct-10,12.085
20-Oct-10,13.844
21-Oct-10,13.81
22-Oct-10,10.583
23-Oct-10,9.807
24-Oct-10,8.651
25-Oct-10,10.432
26-Oct-10,14.928
27-Oct-10,18.217
28-Oct-10,18.538
29-Oct-10,15.8
30-Oct-10,11.002
31-Oct-10,9.685
1-Nov-10,8.642
2-Nov-10,8.204
3-Nov-10,8
4-Nov-10,9
5-Nov-10,12.714
6-Nov-10,10.937
7-Nov-10,5.565
8-Nov-10,8.194
9-Nov-10,10.742
10-Nov-10,9.934
11-Nov-10,9.877
12-Nov-10,13.417
13-Nov-10,16.152
14-Nov-10,13.258
15-Nov-10,10.234
16-Nov-10,10.647
17-Nov-10,12.78
18-Nov-10,11.99
19-Nov-10,7.613
20-Nov-10,7.555
21-Nov-10,5.523
22-Nov-10,5.359
23-Nov-10,7.245
24-Nov-10,6.38
25-Nov-10,4.551
26-Nov-10,3.711
27-Nov-10,4.352
28-Nov-10,4.662
29-Nov-10,5.399
30-Nov-10,7.115
1-Dec-10,8.468
2-Dec-10,9.691
3-Dec-10,6.081
4-Dec-10,4.516
5-Dec-10,2.046
6-Dec-10,-0.045
7-Dec-10,-0.447
8-Dec-10,-0.657
9-Dec-10,-2.483
10-Dec-10,-3.774
11-Dec-10,0.811
12-Dec-10,7.28
13-Dec-10,11.989
