system:time_start,ppt
26-Oct-10,11.182
27-Oct-10,1.88
28-Oct-10,19.297
29-Oct-10,0
30-Oct-10,0.393
31-Oct-10,0.539
1-Nov-10,0
2-Nov-10,0
3-Nov-10,0
4-Nov-10,0
5-Nov-10,42.319
6-Nov-10,2.087
7-Nov-10,0
8-Nov-10,35.901
9-Nov-10,2.967
10-Nov-10,4.888
11-Nov-10,0
12-Nov-10,0
13-Nov-10,0
14-Nov-10,0
15-Nov-10,0
16-Nov-10,0.004
17-Nov-10,9.087
18-Nov-10,28.239
19-Nov-10,0.01
20-Nov-10,0
21-Nov-10,0
22-Nov-10,0
23-Nov-10,5.762
24-Nov-10,0.346
25-Nov-10,0
26-Nov-10,2.074
27-Nov-10,3.994
28-Nov-10,0
29-Nov-10,0
30-Nov-10,0
1-Dec-10,0
2-Dec-10,26.912
3-Dec-10,0
4-Dec-10,2.401
5-Dec-10,0.258
6-Dec-10,0
7-Dec-10,1.934
8-Dec-10,0
9-Dec-10,0
10-Dec-10,0
11-Dec-10,0
12-Dec-10,0
13-Dec-10,43.83
14-Dec-10,10.359
15-Dec-10,0
16-Dec-10,0
17-Dec-10,0
18-Dec-10,0
19-Dec-10,0
20-Dec-10,0
21-Dec-10,4.497
22-Dec-10,1.265
23-Dec-10,11.582
24-Dec-10,0.204
25-Dec-10,0
26-Dec-10,0
27-Dec-10,16.168
28-Dec-10,7.18
29-Dec-10,0
30-Dec-10,0
1-Jan-11,0
2-Jan-11,0
3-Jan-11,2.268
4-Jan-11,0
5-Jan-11,0
6-Jan-11,0
7-Jan-11,0
8-Jan-11,0
9-Jan-11,1.924
10-Jan-11,0
11-Jan-11,0
12-Jan-11,1.7
13-Jan-11,28.69
14-Jan-11,0
15-Jan-11,0
16-Jan-11,0.701
17-Jan-11,0
18-Jan-11,0
19-Jan-11,18.768
20-Jan-11,3.079
21-Jan-11,2.821
22-Jan-11,10.493
23-Jan-11,0
24-Jan-11,0
25-Jan-11,0.088
26-Jan-11,0.709
27-Jan-11,3.312
28-Jan-11,0
29-Jan-11,0.19
30-Jan-11,0
31-Jan-11,0
1-Feb-11,0
2-Feb-11,10.418
3-Feb-11,19.703
4-Feb-11,0
5-Feb-11,0
6-Feb-11,19.012
7-Feb-11,0
8-Feb-11,4.265
9-Feb-11,1.409
10-Feb-11,0
11-Feb-11,0
12-Feb-11,0
13-Feb-11,0
14-Feb-11,0
15-Feb-11,0
16-Feb-11,0
17-Feb-11,0
18-Feb-11,0
19-Feb-11,0
20-Feb-11,0
21-Feb-11,1.305
22-Feb-11,0.913
23-Feb-11,0
24-Feb-11,0
25-Feb-11,0
26-Feb-11,27.841
27-Feb-11,1.677
28-Feb-11,1.18
1-Mar-11,18.381
2-Mar-11,0
3-Mar-11,0
4-Mar-11,0
5-Mar-11,0
6-Mar-11,1.762
7-Mar-11,62.603
8-Mar-11,8.472
9-Mar-11,0
10-Mar-11,0
11-Mar-11,11.789
12-Mar-11,11.333
13-Mar-11,0
14-Mar-11,0
15-Mar-11,0
16-Mar-11,0
17-Mar-11,13.772
18-Mar-11,0.005
19-Mar-11,0.842
20-Mar-11,2.415
21-Mar-11,0
22-Mar-11,10.298
23-Mar-11,0.003
24-Mar-11,0
25-Mar-11,0
26-Mar-11,0.058
27-Mar-11,0
28-Mar-11,0
29-Mar-11,0
30-Mar-11,0
31-Mar-11,0
1-Apr-11,11.685
2-Apr-11,25.194
3-Apr-11,0
4-Apr-11,0
5-Apr-11,9.709
6-Apr-11,4.618
7-Apr-11,0
8-Apr-11,0
9-Apr-11,0
10-Apr-11,0
11-Apr-11,9.02
12-Apr-11,9.459
13-Apr-11,0.063
14-Apr-11,43.101
15-Apr-11,0
16-Apr-11,0
17-Apr-11,29.386
18-Apr-11,6.314
19-Apr-11,0
20-Apr-11,0.338
21-Apr-11,2.667
22-Apr-11,0
23-Apr-11,0
24-Apr-11,12.483
25-Apr-11,0.474
26-Apr-11,2.869
27-Apr-11,0.814
28-Apr-11,0
29-Apr-11,2.518
30-Apr-11,0
1-May-11,0
2-May-11,0
3-May-11,0
4-May-11,0.1
5-May-11,8.948
6-May-11,1.277
7-May-11,0
8-May-11,0.001
9-May-11,0
10-May-11,0.101
11-May-11,2.084
12-May-11,0
13-May-11,0
14-May-11,0
15-May-11,6.085
16-May-11,27.874
17-May-11,4.946
18-May-11,2.705
19-May-11,4.942
20-May-11,12.904
21-May-11,0.554
22-May-11,0.506
23-May-11,0.378
24-May-11,8.083
25-May-11,0.014
26-May-11,0
27-May-11,0.115
28-May-11,0
29-May-11,0
30-May-11,5.846
31-May-11,0
1-Jun-11,0
2-Jun-11,2.357
3-Jun-11,0
4-Jun-11,0.782
5-Jun-11,0
6-Jun-11,0
7-Jun-11,0
8-Jun-11,0
9-Jun-11,0
10-Jun-11,4.627
11-Jun-11,0
12-Jun-11,7.112
13-Jun-11,2.189
14-Jun-11,0.341
15-Jun-11,3.489
16-Jun-11,0
17-Jun-11,0
18-Jun-11,0.183
19-Jun-11,2.278
20-Jun-11,0
21-Jun-11,0
22-Jun-11,0
23-Jun-11,4.795
24-Jun-11,1.971
25-Jun-11,23.433
26-Jun-11,6.055
27-Jun-11,0
28-Jun-11,0
29-Jun-11,0.383
30-Jun-11,0
1-Jul-11,0
2-Jul-11,1.213
3-Jul-11,0
4-Jul-11,8.473
5-Jul-11,0.046
6-Jul-11,0
7-Jul-11,4.51
8-Jul-11,0
9-Jul-11,1.328
10-Jul-11,0
11-Jul-11,0
12-Jul-11,0.527
13-Jul-11,0
14-Jul-11,9.108
15-Jul-11,0
16-Jul-11,0
17-Jul-11,0
18-Jul-11,0
19-Jul-11,0.104
20-Jul-11,0
21-Jul-11,0
22-Jul-11,0
23-Jul-11,0
24-Jul-11,0
25-Jul-11,0
26-Jul-11,7.186
27-Jul-11,8.783
28-Jul-11,0
29-Jul-11,0
30-Jul-11,21.64
31-Jul-11,0
