system:time_start,LST_Day_1km
5-Sep-08,"14,867.99"
6-Sep-08,
7-Sep-08,"14,738.15"
8-Sep-08,
9-Sep-08,
10-Sep-08,"14,612.58"
11-Sep-08,"14,470.31"
12-Sep-08,
13-Sep-08,"14,663.32"
14-Sep-08,
15-Sep-08,"14,566.06"
16-Sep-08,
17-Sep-08,"14,696.79"
18-Sep-08,"14,568.02"
19-Sep-08,"14,460.59"
20-Sep-08,"14,510.59"
21-Sep-08,"14,728.06"
22-Sep-08,"14,548.16"
23-Sep-08,"14,471.17"
24-Sep-08,"14,634.34"
25-Sep-08,"14,256.13"
26-Sep-08,
27-Sep-08,
28-Sep-08,
29-Sep-08,"14,514.33"
30-Sep-08,
1-Oct-08,
2-Oct-08,"14,319.15"
3-Oct-08,
4-Oct-08,
5-Oct-08,"14,485.28"
6-Oct-08,"13,997"
7-Oct-08,"14,459.79"
8-Oct-08,"14,206.62"
9-Oct-08,"14,583.86"
10-Oct-08,"14,635.96"
11-Oct-08,"14,536.69"
12-Oct-08,"14,529.54"
13-Oct-08,
14-Oct-08,
15-Oct-08,"14,386.30"
16-Oct-08,
17-Oct-08,"14,355.26"
18-Oct-08,"14,198.46"
19-Oct-08,
20-Oct-08,"14,280.25"
21-Oct-08,
22-Oct-08,
23-Oct-08,
24-Oct-08,"14,310.69"
25-Oct-08,
26-Oct-08,
27-Oct-08,"14,495.20"
28-Oct-08,
29-Oct-08,
30-Oct-08,
31-Oct-08,"14,154.53"
1-Nov-08,"13,788.95"
2-Nov-08,"13,979.28"
3-Nov-08,"13,953.74"
4-Nov-08,"14,349.31"
5-Nov-08,
6-Nov-08,
7-Nov-08,
8-Nov-08,
9-Nov-08,
10-Nov-08,
11-Nov-08,"13,914.14"
12-Nov-08,"13,968.39"
13-Nov-08,
14-Nov-08,
15-Nov-08,
16-Nov-08,
17-Nov-08,"13,993.73"
18-Nov-08,"13,847.27"
19-Nov-08,"13,625.99"
20-Nov-08,"13,652.82"
21-Nov-08,"13,627.83"
22-Nov-08,"13,339.97"
23-Nov-08,"13,612.60"
24-Nov-08,"13,711.41"
25-Nov-08,
26-Nov-08,"13,911.69"
27-Nov-08,
28-Nov-08,
29-Nov-08,"13,882.85"
30-Nov-08,
1-Dec-08,
2-Dec-08,"13,949.63"
3-Dec-08,"13,827.05"
4-Dec-08,
5-Dec-08,"13,594.81"
6-Dec-08,"13,403.04"
7-Dec-08,
8-Dec-08,"13,274.97"
9-Dec-08,
10-Dec-08,
11-Dec-08,
12-Dec-08,
13-Dec-08,"13,399.60"
14-Dec-08,
15-Dec-08,"13,773.43"
16-Dec-08,
17-Dec-08,
18-Dec-08,
19-Dec-08,
20-Dec-08,
23-Dec-08,
24-Dec-08,
25-Dec-08,"13,759.90"
26-Dec-08,"13,346.45"
27-Dec-08,
28-Dec-08,
29-Dec-08,"13,764.22"
30-Dec-08,"13,698.86"
31-Dec-08,
1-Jan-09,"13,422"
2-Jan-09,
3-Jan-09,
4-Jan-09,
5-Jan-09,
6-Jan-09,"13,532.27"
7-Jan-09,
8-Jan-09,"13,497.78"
9-Jan-09,"13,266.58"
10-Jan-09,"13,340.46"
11-Jan-09,
12-Jan-09,"13,025"
13-Jan-09,
14-Jan-09,"13,109.89"
15-Jan-09,"12,956.35"
16-Jan-09,"12,858.81"
17-Jan-09,"13,073.72"
18-Jan-09,
19-Jan-09,
20-Jan-09,
21-Jan-09,"13,147.51"
22-Jan-09,
23-Jan-09,
24-Jan-09,"13,405.99"
25-Jan-09,"13,036.81"
26-Jan-09,"12,977.04"
27-Jan-09,"13,169.39"
28-Jan-09,
29-Jan-09,"13,397.03"
30-Jan-09,
31-Jan-09,"13,270.46"
1-Feb-09,
2-Feb-09,"13,530.52"
3-Feb-09,
4-Feb-09,"13,223.97"
5-Feb-09,"12,993.82"
6-Feb-09,"13,123.62"
7-Feb-09,
8-Feb-09,"13,762.81"
9-Feb-09,"13,415.28"
10-Feb-09,
11-Feb-09,"13,775.87"
12-Feb-09,
13-Feb-09,
14-Feb-09,"13,566.81"
15-Feb-09,"13,525"
16-Feb-09,
17-Feb-09,"13,571.19"
18-Feb-09,"13,609.49"
19-Feb-09,
20-Feb-09,"13,406.98"
21-Feb-09,
22-Feb-09,
23-Feb-09,
24-Feb-09,"13,426.25"
25-Feb-09,"13,169.53"
26-Feb-09,
27-Feb-09,"13,741.40"
28-Feb-09,"13,683.76"
1-Mar-09,
2-Mar-09,
3-Mar-09,"13,378.75"
4-Mar-09,"13,371.09"
5-Mar-09,"13,516.40"
6-Mar-09,
7-Mar-09,"13,979.85"
8-Mar-09,"13,845"
9-Mar-09,
10-Mar-09,"13,477.43"
11-Mar-09,
12-Mar-09,"13,627.87"
13-Mar-09,"13,478.40"
14-Mar-09,"13,773.32"
15-Mar-09,"13,927.30"
16-Mar-09,"13,767.01"
17-Mar-09,"13,801.77"
18-Mar-09,
19-Mar-09,
20-Mar-09,"13,757.23"
21-Mar-09,"13,789.85"
22-Mar-09,
23-Mar-09,"13,585.02"
24-Mar-09,
25-Mar-09,"14,022.19"
26-Mar-09,
27-Mar-09,
28-Mar-09,
29-Mar-09,
30-Mar-09,
31-Mar-09,"14,019.39"
1-Apr-09,
2-Apr-09,
3-Apr-09,
4-Apr-09,"14,279.39"
5-Apr-09,
6-Apr-09,
7-Apr-09,
8-Apr-09,"13,800"
9-Apr-09,"14,408.66"
10-Apr-09,"14,496.32"
11-Apr-09,
12-Apr-09,"14,108.05"
13-Apr-09,"14,393.79"
14-Apr-09,"14,228.11"
15-Apr-09,"14,604.95"
16-Apr-09,"14,504.32"
17-Apr-09,"14,724.31"
18-Apr-09,
19-Apr-09,"14,493.38"
20-Apr-09,"14,191.13"
21-Apr-09,
22-Apr-09,"14,285.67"
23-Apr-09,"14,007"
24-Apr-09,"14,682.57"
