system:time_start,ppt
24-May-10,0
25-May-10,0
26-May-10,0
27-May-10,0
28-May-10,0
29-May-10,0
30-May-10,0
31-May-10,0
1-Jun-10,0
2-Jun-10,7.363
3-Jun-10,0.557
4-Jun-10,1.644
5-Jun-10,21.057
6-Jun-10,11.643
7-Jun-10,25.727
8-Jun-10,0
9-Jun-10,2.79
10-Jun-10,2.877
11-Jun-10,7.616
12-Jun-10,0
13-Jun-10,0.427
14-Jun-10,0
15-Jun-10,1.72
16-Jun-10,0
17-Jun-10,2.993
18-Jun-10,0.713
19-Jun-10,0
20-Jun-10,0.025
21-Jun-10,1.917
22-Jun-10,0
23-Jun-10,5.847
24-Jun-10,2.492
25-Jun-10,3.302
26-Jun-10,0
27-Jun-10,0
28-Jun-10,22.292
29-Jun-10,3.694
1-Jul-10,0
2-Jul-10,1.506
3-Jul-10,0
4-Jul-10,0
5-Jul-10,0
6-Jul-10,0
7-Jul-10,0
8-Jul-10,0.768
9-Jul-10,0
10-Jul-10,0
11-Jul-10,13.454
12-Jul-10,6.165
13-Jul-10,0
14-Jul-10,24.593
15-Jul-10,0.392
16-Jul-10,0
17-Jul-10,0.756
18-Jul-10,0
19-Jul-10,0
20-Jul-10,0.503
21-Jul-10,0.934
22-Jul-10,48.573
23-Jul-10,0
24-Jul-10,0
25-Jul-10,22.989
26-Jul-10,0
27-Jul-10,0
28-Jul-10,0
29-Jul-10,3.078
30-Jul-10,0
31-Jul-10,0
1-Aug-10,0
2-Aug-10,0
3-Aug-10,0.065
4-Aug-10,0
5-Aug-10,0
6-Aug-10,0.725
7-Aug-10,0
8-Aug-10,0
9-Aug-10,0
10-Aug-10,0.042
11-Aug-10,0.031
12-Aug-10,0
13-Aug-10,0
14-Aug-10,0
15-Aug-10,0
16-Aug-10,4.211
17-Aug-10,1.193
18-Aug-10,0
19-Aug-10,0
20-Aug-10,0
21-Aug-10,0
22-Aug-10,0
23-Aug-10,1.414
24-Aug-10,0.734
25-Aug-10,1.394
26-Aug-10,35.727
27-Aug-10,0
28-Aug-10,0
29-Aug-10,0
30-Aug-10,0
31-Aug-10,0
1-Sep-10,0
2-Sep-10,0
3-Sep-10,0
4-Sep-10,31.184
5-Sep-10,0
6-Sep-10,0
7-Sep-10,0.118
8-Sep-10,4.922
9-Sep-10,1.324
10-Sep-10,0.348
11-Sep-10,0
12-Sep-10,0
13-Sep-10,0
14-Sep-10,0.53
15-Sep-10,0
16-Sep-10,0
17-Sep-10,18.337
18-Sep-10,0.767
19-Sep-10,0
20-Sep-10,0
21-Sep-10,0
22-Sep-10,0
23-Sep-10,0.022
24-Sep-10,6.992
25-Sep-10,0
26-Sep-10,0
27-Sep-10,1.027
28-Sep-10,6.541
29-Sep-10,4.323
30-Sep-10,0
1-Oct-10,2.331
2-Oct-10,23.162
3-Oct-10,0
4-Oct-10,0
5-Oct-10,0
6-Oct-10,0
7-Oct-10,32.171
8-Oct-10,0
9-Oct-10,0
10-Oct-10,0
11-Oct-10,0
12-Oct-10,0
13-Oct-10,0
14-Oct-10,0
15-Oct-10,38.641
16-Oct-10,41.573
17-Oct-10,0
18-Oct-10,0
19-Oct-10,0
20-Oct-10,0
21-Oct-10,0
22-Oct-10,2.408
23-Oct-10,0
24-Oct-10,0
25-Oct-10,1.614
26-Oct-10,16.166
27-Oct-10,4.531
28-Oct-10,22.393
29-Oct-10,0
30-Oct-10,0.315
31-Oct-10,0
1-Nov-10,0
2-Nov-10,0
3-Nov-10,0
4-Nov-10,0
5-Nov-10,35.252
6-Nov-10,2.883
7-Nov-10,0
8-Nov-10,19.131
9-Nov-10,2.78
10-Nov-10,2.577
11-Nov-10,0
12-Nov-10,0
13-Nov-10,0
14-Nov-10,0
15-Nov-10,0
16-Nov-10,0.042
17-Nov-10,14.118
18-Nov-10,24.446
19-Nov-10,0
20-Nov-10,0
21-Nov-10,0
22-Nov-10,0
23-Nov-10,3.423
24-Nov-10,0.001
25-Nov-10,0
26-Nov-10,3.649
27-Nov-10,2.44
28-Nov-10,0.004
29-Nov-10,0
30-Nov-10,0
1-Dec-10,1.251
2-Dec-10,35.334
3-Dec-10,0
4-Dec-10,5.271
5-Dec-10,0
6-Dec-10,0
7-Dec-10,0
8-Dec-10,0
9-Dec-10,0
10-Dec-10,0
11-Dec-10,0.022
12-Dec-10,0
13-Dec-10,75.781
14-Dec-10,8.671
15-Dec-10,0
16-Dec-10,0
17-Dec-10,0
18-Dec-10,0
19-Dec-10,0
20-Dec-10,0
21-Dec-10,3.621
22-Dec-10,0.1
23-Dec-10,4.21
24-Dec-10,0.272
25-Dec-10,0
26-Dec-10,0
27-Dec-10,15.396
28-Dec-10,1.903
29-Dec-10,0
30-Dec-10,0
31-Dec-10,0
1-Jan-11,0
2-Jan-11,0
3-Jan-11,0.975
4-Jan-11,0
5-Jan-11,0
6-Jan-11,0
7-Jan-11,0
8-Jan-11,0
9-Jan-11,0.746
10-Jan-11,0
11-Jan-11,0
12-Jan-11,2.634
13-Jan-11,22.973
14-Jan-11,0
15-Jan-11,0
16-Jan-11,0
17-Jan-11,0
18-Jan-11,0
19-Jan-11,24.06
20-Jan-11,3.365
21-Jan-11,3.539
22-Jan-11,5.115
23-Jan-11,0
24-Jan-11,0
25-Jan-11,0.05
26-Jan-11,0.111
27-Jan-11,3.952
28-Jan-11,0
29-Jan-11,0
30-Jan-11,0
31-Jan-11,0
1-Feb-11,0
2-Feb-11,9.932
3-Feb-11,19.892
4-Feb-11,0
5-Feb-11,0
6-Feb-11,18.652
7-Feb-11,0
8-Feb-11,3.898
9-Feb-11,2.263
10-Feb-11,0
11-Feb-11,0
12-Feb-11,0
13-Feb-11,0
14-Feb-11,0
15-Feb-11,0
16-Feb-11,0
17-Feb-11,0
18-Feb-11,0
19-Feb-11,0
20-Feb-11,0
21-Feb-11,0.784
22-Feb-11,0.411
23-Feb-11,0
24-Feb-11,0
25-Feb-11,0.007
26-Feb-11,27.516
27-Feb-11,2.639
28-Feb-11,1.521
1-Mar-11,16.507
2-Mar-11,0
3-Mar-11,0.016
4-Mar-11,0
5-Mar-11,0.02
6-Mar-11,0.669
7-Mar-11,60.708
8-Mar-11,7.735
9-Mar-11,0
10-Mar-11,0
11-Mar-11,12.692
12-Mar-11,19.622
13-Mar-11,0
14-Mar-11,0
15-Mar-11,0
16-Mar-11,0
17-Mar-11,15.366
18-Mar-11,0
19-Mar-11,1.687
20-Mar-11,1.686
21-Mar-11,0
22-Mar-11,10.074
23-Mar-11,0
24-Mar-11,0
25-Mar-11,1.236
26-Mar-11,0
27-Mar-11,0
28-Mar-11,0
29-Mar-11,0
30-Mar-11,0
31-Mar-11,0
1-Apr-11,10.891
2-Apr-11,19.55
3-Apr-11,0
4-Apr-11,0
5-Apr-11,11.552
6-Apr-11,3.492
7-Apr-11,0
8-Apr-11,0
9-Apr-11,0
10-Apr-11,0
